,DATE (YYYY/MM/DD),MST,Global CMP22 (vent/cor) [W/m^2],Direct sNIP [W/m^2],Azimuth Angle [degrees],Tower Dry Bulb Temp [deg C],Tower Wet Bulb Temp [deg C],Tower Dew Point Temp [deg C],Tower RH [%],Peak Wind Speed @ 6ft [m/s],Avg Wind Direction @ 6ft [deg from N],Station Pressure [mBar],Precipitation (Accumulated) [mm],Moisture,Albedo (CMP11),Cloud Type,Solar Zenith Angle,Snow Depth [cm]
9756,2020/11/29,21:26,-1.20688,0.385141,289.90907000000004,-1.462,-4.872,-11.772,40.91,2.95,276.5,826.314,0.0,0.0,0.0,0,124.91,0.469
9757,2020/01/26,01:09,-1.01209,0.084073,33.97339,4.254,-0.802,-8.502,35.78,2.95,285.1,816.778,0.0,0.0,0.0,0,42.38,0.484
9758,2020/04/08,23:57,-0.968569,-0.09396,358.24477,7.033,2.938,-1.662,53.0,3.2,22.53,819.9730000000001,0.0,0.0,0.0,0,24.41,0.889
9759,2020/01/29,00:17,-0.831868,0.118692,2.1234,0.434,-3.446,-10.246,40.27,1.45,288.4,815.1260000000001,0.0,0.0,0.0,0,98.76,0.111
9760,2020/07/29,03:29,-1.08918,-0.197507,49.20168,19.46,11.351,5.4510000000000005,39.81,5.95,266.3,817.5139999999999,0.0,0.0,0.0,3,10.64,0.019
9761,2020/04/11,02:17,-1.12727,-0.321441,40.72845,10.05,2.4730000000000003,-7.627000000000001,25.96,1.2,132.7,808.8560000000001,0.0,0.0,0.0,0,142.62,0.6890000000000001
9762,2020/10/08,04:07,-1.67416,-0.236996,78.12428,11.98,4.023,-5.6770000000000005,27.04,0.95,275.7,818.64,0.0,0.0,0.0,0,84.65,-0.104
9763,2020/02/27,23:24,-1.02208,-0.311565,337.43648,3.913,-2.169,-14.069,22.22,2.7,13.27,822.503,0.0,0.0,0.0,3,40.52,0.73
9764,2020/09/13,20:20,-1.44843,-0.197505,297.37121,18.9,8.457,-1.643,24.41,2.95,280.7,824.193,0.0,0.0,0.0,0,145.18,-0.099
9765,2020/07/30,08:41,654.4069999999999,889.525,100.39569,21.43,14.037,9.537,46.62,1.2,315.8,822.659,0.0,0.0,0.1881,4,130.69,-0.165
9766,2020/06/28,06:42,359.509,753.8789999999999,77.15524,23.18,12.27,4.37,29.39,2.2,138.7,809.2260000000001,0.0,0.0,0.2235,6,146.8,0.948
9767,2020/12/18,02:50,-1.21633,0.222196,78.925,2.265,-1.911,-8.511000000000001,41.16,0.7,288.3,807.7310000000001,0.0,0.0,0.0,4,93.34,0.45
9768,2020/12/25,04:25,-1.28085,-0.2616969999999999,94.52495,6.065,-0.5870000000000001,-11.687,23.75,6.2,283.1,818.4910000000001,0.0,0.0,0.0,1,25.31,0.301
9769,2020/05/26,01:53,-0.967983,-0.222196,29.28418,8.21,4.124,-0.176,55.32,1.45,254.8,817.308,0.0,0.0,0.0,0,20.58,0.8740000000000001
9770,2020/02/15,09:07,397.401,897.4019999999999,129.83768,-0.374,-3.0210000000000004,-7.221,55.95,2.95,169.3,816.705,0.0,0.0,0.7643,0,97.4,13.78
9771,2020/10/15,22:33,-1.40028,0.064189,327.04562000000004,1.422,-0.889,-3.889,65.18,0.0,0.0,825.916,0.0,0.0,0.0,0,116.1,-0.208
9772,2020/07/07,04:00,-1.6475400000000002,-0.0740649999999999,52.61901999999999,23.08,11.435,2.135,25.24,1.7,10.53,816.45,0.0,0.0,0.0,1,107.66,0.8290000000000001
9773,2020/07/12,08:08,602.396,883.0039999999999,91.01494,27.02,15.555,8.785,31.7,2.7,93.6,819.547,0.0,0.0,0.2099,0,96.09,0.835
9774,2020/08/23,18:54,-1.21106,-0.197505,286.56855,28.18,14.178,4.678,22.33,1.2,284.9,819.27,0.0,0.0,0.0,0,133.73,-0.385
9775,2020/08/30,03:30,-1.2896299999999998,-0.20244,57.147180000000006,19.88,10.822,3.922,34.85,8.45,269.6,813.35,0.0,0.0,0.0,0,88.15,-0.018
9776,2020/06/29,07:27,620.179,784.7289999999999,83.68644,23.51,12.077,3.677,27.44,0.95,230.3,807.556,0.0,0.0,0.2137,7,33.94,0.7040000000000001
9777,2020/10/06,19:58,-1.8983,-0.246881,287.51007000000004,19.21,6.377000000000001,-9.823,11.84,3.95,285.4,820.54,0.0,0.0,0.0,4,154.93,-0.355
9778,2020/01/24,02:09,-0.985482,-0.098909,59.229,4.603,-0.503,-8.093,36.19,4.7,290.3,816.038,0.0,0.0,0.0,6,110.95,0.341
9779,2020/11/13,18:58,-1.84655,-1.1060299999999998,266.71709,7.882000000000001,0.846,-9.354,25.82,0.7,10.36,806.0319999999999,0.0,0.0,0.0,1,94.53,-0.294
9780,2020/07/01,10:43,978.119,973.656,127.94134,26.13,11.947,0.157,18.24,2.95,121.7,817.2919999999999,0.0,0.0,0.1701,2,42.27,1.3630000000000002
9781,2020/08/01,01:35,-1.30195,-0.296261,24.01324,18.05,11.295,6.425,46.51,3.2,289.9,823.194,0.0,0.0,0.0,0,105.23,-0.064
9782,2020/06/10,10:01,931.492,1005.22,114.53416,19.23,9.375,0.575,28.57,2.2,150.5,822.22,0.0,0.0,0.1611,4,140.7,0.981
9783,2020/03/23,02:37,-0.8576469999999999,-0.024727,49.21227,3.323,-1.3330000000000002,-8.633,37.77,5.2,275.5,816.421,0.0,0.0,0.0,4,143.93,0.794
9784,2020/05/24,04:54,12.1029,2.3849,64.0115,9.07,7.189,5.589,78.79,0.95,101.0,815.482,0.0,0.0,0.2092,0,49.66,0.8640000000000001
9785,2020/04/06,03:29,-0.893703,-0.28188,58.02522,7.097,0.955,-7.545,31.94,2.45,272.8,810.841,0.0,0.0,0.0,3,60.4,0.91
9786,2020/02/15,00:44,-0.8844799999999999,-0.301675,15.44734,3.014,-2.005,-10.505,32.7,1.7,297.1,812.575,0.0,0.0,0.0,0,49.73,13.83
9787,2020/06/19,08:15,496.26,158.192,91.15235,13.64,10.337,7.967,68.54,1.7,135.9,821.0980000000001,0.254,0.0,0.1578,7,120.0,0.792
9788,2020/08/07,20:18,-1.75588,-0.237008,304.09524,25.6,10.812,-2.758,14.79,2.2,267.3,817.164,0.0,0.0,0.0,0,67.04,-0.3779999999999999
9789,2020/05/14,02:25,-0.749714,-0.20277,37.92296,11.71,9.941,8.671,81.6,0.7,40.6,813.5369999999999,0.0,0.0,0.0,1,160.19,1.18
9790,2020/01/03,06:01,-0.817405,0.0,107.36834,-0.012,-4.609,-14.709,27.75,5.95,272.6,814.686,0.0,0.0,0.0,7,115.92,0.288
9791,2020/05/14,13:10,288.701,1.93868,222.27531,19.1,10.753,4.453,37.97,5.45,27.11,812.227,0.0,0.0,0.184,0,66.34,1.238
9792,2020/03/07,12:11,598.65,402.414,179.80697,17.72,6.157,-7.643,15.75,3.45,121.1,815.3389999999999,0.0,0.0,0.1902,6,117.62,0.7959999999999999
9793,2020/12/26,18:20,-1.30238,-0.350573,254.28284,8.76,1.047,-10.653,21.67,0.95,295.1,807.8710000000001,0.0,0.0,0.0,0,16.52,0.387
9794,2020/01/02,07:31,6.18653,5.77634,121.09435,0.894,-3.52,-11.92,33.52,3.2,290.0,806.087,0.0,0.0,0.0,1,126.75,0.226
9795,2020/08/12,14:36,126.281,0.41476,243.36845,29.68,13.012,-0.578,13.98,3.95,112.3,816.822,0.0,0.0,0.1787,0,90.67,-0.114
9796,2020/06/24,00:30,-1.22687,-0.182693,6.868310000000001,17.84,11.309,6.709,48.06,4.45,284.7,818.882,0.0,0.0,0.0,4,86.64,0.918
9797,2020/10/21,17:53,-1.8549,-0.987523,262.6065,15.55,7.489,-0.111,34.26,1.45,15.83,809.669,0.0,0.0,0.0,0,86.59,0.096
9798,2020/11/04,08:00,219.991,723.289,124.58516000000002,17.72,7.737,-2.343,24.79,2.95,279.5,821.7860000000001,0.0,0.0,0.2606,7,58.75,-0.114
9799,2020/11/07,09:17,142.02200000000002,0.864086,140.97529,14.97,6.314,-2.5860000000000003,28.94,1.7,185.9,808.284,0.0,0.0,0.198,8,37.01,0.046
9800,2020/05/07,04:22,-0.717753,-0.796238,61.66253,11.25,3.2230000000000003,-6.877000000000001,25.58,0.95,300.2,814.7189999999999,0.0,0.0,0.0,0,65.52,1.137
9801,2020/03/18,18:18,-0.081821,-0.356073,271.18791,11.16,6.567,2.367,54.6,7.95,20.13,807.2410000000001,0.0,0.0,0.0,0,104.1,0.7959999999999999
9802,2020/05/30,16:41,233.997,1.84174,275.92853,22.93,15.179,10.879,46.55,4.2,274.7,820.048,0.0,0.0,0.1805,0,97.85,1.134
9803,2020/02/20,08:07,236.995,770.805,117.05774,-11.23,-12.448,-16.548,61.39,1.45,285.9,828.4789999999999,0.0,0.0,0.858,1,73.29,11.15
9804,2020/06/17,06:23,285.053,728.3589999999999,74.63996999999999,17.79,9.63,2.93,37.02,0.7,232.6,812.8660000000001,0.0,0.0,0.2457,0,50.77,0.476
9805,2020/11/02,21:53,-1.59279,-0.39501,307.39111,14.55,4.354,-9.346,16.6,2.95,272.4,823.0889999999999,0.0,0.0,0.0,3,14.23,0.188
9806,2020/12/08,14:32,310.404,919.688,218.11965,17.05,5.372000000000001,-10.228,13.08,1.2,149.7,820.59,0.0,0.0,0.255,8,101.94,0.501
9807,2020/02/21,18:43,-0.8750459999999999,-0.553897,266.43271,5.4,-0.932,-11.732,24.77,2.45,289.8,819.93,0.0,0.0,0.0,9,38.76,9.09
9808,2020/02/27,09:55,597.173,992.628,138.36739,5.023,-0.961,-10.861,27.5,4.95,292.4,821.49,0.0,0.0,0.2054,0,43.44,2.145
9809,2020/12/19,10:49,102.007,0.572775,162.52328,5.327000000000001,-0.638,-10.138,28.72,5.45,291.6,814.8,0.0,0.0,0.4486,7,65.19,0.17
9810,2020/12/07,09:25,338.215,937.129,144.25392,10.28,1.338,-13.862,14.63,1.95,260.0,825.553,0.0,0.0,0.2576,4,76.88,0.122
9811,2020/01/30,02:17,-1.07724,0.3956429999999999,59.36373,-3.4360000000000004,-4.825,-7.025,73.51,2.2,287.7,813.9169999999999,0.0,0.0,0.0,0,136.67,0.296
9812,2020/02/14,12:38,700.671,1032.14,187.06184,12.45,3.444,-8.356,20.77,1.2,144.0,810.5219999999999,0.0,0.0,0.7414,0,89.2,17.17
9813,2020/08/02,02:42,-1.23492,-0.330821,40.14544,19.23,11.568,6.068,42.15,3.2,294.8,821.655,0.0,0.0,0.0,0,168.7,-0.09
9814,2020/06/06,05:28,11.8148,0.009875,67.53227,24.35,12.147,2.847,24.6,3.7,245.3,812.7819999999999,0.0,0.0,0.2402,0,52.59,0.816
9815,2020/12/13,19:23,-1.20659,-0.093816,264.37053,-5.954,-6.893,-8.793,78.08,1.2,280.9,816.472,2.794,0.0,0.0,8,10.6,3.633
9816,2020/01/19,09:26,314.398,738.929,139.20701,1.024,-3.18,-10.68,37.12,1.95,72.54,827.3739999999999,0.0,0.0,0.2371,0,132.79,-0.04
9817,2020/06/10,11:07,1028.68,1023.58,141.94109,20.3,8.749,-2.551,20.74,5.2,284.2,821.9060000000001,0.0,0.0,0.1559,2,59.94,1.037
9818,2020/02/01,14:58,141.286,5.28669,222.34672,14.71,3.571,-13.829,10.97,3.95,275.9,819.495,0.0,0.0,0.1966,0,160.16,0.496
9819,2020/01/08,14:01,427.896,948.864,208.49796,14.87,3.746,-12.354,12.42,2.45,48.2,803.0269999999999,0.0,0.0,0.2331,4,95.93,0.5429999999999999
9820,2020/11/09,19:27,-1.0639299999999998,0.197508,272.3948,-3.809,-3.827,-3.927,99.0,1.45,22.43,811.4910000000001,0.0,1.0,0.0,8,54.86,3.406
9821,2020/08/17,19:50,-1.86359,-0.192566,297.23241,26.7,13.773,4.773,24.51,2.45,22.7,824.1189999999999,0.0,0.0,0.0,4,133.44,-0.335
9822,2020/02/03,14:28,208.6,1.97326,215.84934,-8.37,-8.702,-9.402,91.3,3.45,53.01,806.0039999999999,0.0,0.0,0.7548,0,45.11,2.752
9823,2020/04/02,20:14,-0.512074,-0.578623,296.31375,-7.111000000000001,-7.287000000000001,-7.687,95.1,0.0,0.0,817.8539999999999,0.508,1.0,0.0,4,94.05,2.785
9824,2020/07/30,13:50,475.017,80.5675,233.36239,24.51,16.055999999999997,11.456,43.98,4.45,60.71,823.2410000000001,0.0,0.0,0.1445,6,46.93,0.331
9825,2020/08/25,13:42,800.154,591.428,223.73106,34.02,15.904000000000002,3.904,15.17,4.45,95.7,817.575,0.0,0.0,0.1992,6,38.81,0.258
9826,2020/06/16,17:14,366.83,645.202,281.58379,31.75,13.459,-1.331,11.67,4.45,238.7,809.252,0.0,0.0,0.2325,0,44.79,0.8959999999999999
9827,2020/09/08,11:27,212.557,1.08628,166.46116999999998,-0.203,-0.203,-0.203,100.0,5.2,20.11,824.7389999999999,12.7,1.0,0.1614,4,22.76,-0.077
9828,2020/02/09,04:11,-0.691343,0.618185,81.61556999999999,-3.08,-3.275,-3.575,95.9,0.0,0.0,813.998,0.0,1.0,0.0,0,40.51,14.07
9829,2020/05/22,14:47,488.753,361.604,254.80391,25.37,9.877,-5.702999999999999,11.67,4.7,177.8,808.825,0.0,0.0,0.172,4,85.47,1.027
9830,2020/07/12,03:11,-1.7792400000000002,0.192567,43.81606,25.92,13.065,3.675,23.76,3.95,254.4,819.23,0.0,0.0,0.0,0,116.39,0.473
9831,2020/11/23,11:55,537.148,962.862,182.07175,14.29,5.8020000000000005,-3.198,28.72,3.7,77.4,806.888,0.0,0.0,0.2349,1,106.12,0.176
9832,2020/03/21,05:29,-0.171052,-0.26211,83.35873000000001,-3.158,-4.206,-5.806,79.79,2.45,282.2,819.52,0.0,0.0,0.0,7,130.3,11.54
9833,2020/11/29,11:07,508.556,969.733,168.89126000000002,1.927,-2.392,-9.692,37.99,2.95,32.07,827.7360000000001,0.0,0.0,0.4275,0,52.03,0.319
9834,2020/07/06,09:11,793.188,951.877,101.68313,27.64,15.261,7.671,28.34,2.7,106.0,819.1389999999999,0.0,0.0,0.1819,0,152.16,1.042
9835,2020/10/05,05:38,-1.94187,-0.5925189999999999,92.1267,15.16,5.271,-6.718999999999999,20.09,3.95,301.1,819.341,0.0,0.0,0.0,2,22.6,-0.243
9836,2020/04/02,18:44,-0.456479,-0.31651,280.59365,-4.678999999999999,-4.691,-4.691,99.9,0.0,0.0,816.1569999999999,0.508,1.0,0.0,0,63.7,0.256
9837,2020/08/21,12:12,838.4010000000001,610.109,184.34538,31.06,14.853,3.753,17.73,4.45,83.5,817.8810000000001,0.0,0.0,0.1916,0,139.38,0.043
9838,2020/03/30,03:06,-0.760904,0.019782,54.609,3.851,0.52,-3.48,56.76,0.0,0.0,814.779,0.0,0.0,0.0,3,93.39,0.67
9839,2020/01/27,19:53,-0.941168,0.583565,270.87263,3.23,-1.391,-8.591000000000001,38.16,5.2,298.3,815.538,0.0,0.0,0.0,0,149.07,0.509
9840,2020/11/21,10:13,463.396,921.384,155.3896,4.56,-0.487,-7.887,36.96,0.7,7.813,822.1060000000001,0.0,0.0,0.2357,0,141.41,-0.08
9841,2020/01/29,03:05,-0.761624,0.197818,72.15213,-0.528,-3.699,-8.999,48.49,1.2,298.9,814.9839999999999,0.0,0.0,0.0,0,52.16,0.407
9842,2020/10/30,16:21,84.8466,582.3919999999999,245.7252,17.7,6.294,-7.006,16.67,1.2,23.72,815.4730000000001,0.0,0.0,0.194,0,106.8,0.1689999999999999
9843,2020/01/24,09:41,484.833,797.923,141.48638,9.11,1.93,-7.96,26.86,5.45,276.3,815.43,0.0,0.0,0.2239,7,80.44,0.407
9844,2020/04/26,05:55,54.5358,3.26908,78.79884,9.38,3.123,-4.377,35.94,2.7,275.9,817.5269999999999,0.0,0.0,0.1885,3,71.12,1.031
9845,2020/09/26,00:21,-1.85805,-0.227132,11.62874,21.79,9.033,-3.467,17.52,0.95,88.3,814.0310000000001,0.0,0.0,0.0,7,79.52,-0.332
9846,2020/08/19,19:27,-1.74497,-0.227132,292.86173,24.88,13.697,6.297000000000001,30.35,1.45,274.4,818.447,0.0,0.0,0.0,8,86.4,-0.294
9847,2020/10/06,06:12,12.44,68.0015,97.89572,15.19,4.703,-9.197,16.14,3.7,286.3,821.5269999999999,0.0,0.0,0.0,0,108.22,-0.526
9848,2020/06/05,03:57,-1.1118,-0.316011,53.1357,18.59,9.256,1.156,31.01,0.0,0.0,817.288,0.0,0.0,0.0,1,110.45,0.622
9849,2020/03/18,23:23,-1.02922,-0.311563,342.44289,4.079,3.817,3.617,96.8,5.2,31.49,809.2239999999999,0.0,1.0,0.0,8,54.37,0.8170000000000001
9850,2020/03/28,03:56,-1.20372,0.7912819999999999,65.39714000000001,-0.7170000000000001,-4.56,-12.16,37.13,3.95,292.3,807.954,0.0,1.0,0.0,1,49.36,7.462999999999999
9851,2020/09/18,18:47,-1.7225,-0.3801989999999999,279.52941,20.65,13.177,8.377,45.22,0.0,0.0,820.22,0.0,0.0,0.0,7,156.86,-0.022
9852,2020/05/26,19:01,15.4119,-0.2123199999999999,296.24255,19.67,10.608,3.508,34.29,1.95,287.6,816.705,0.0,0.0,0.0693,0,41.0,1.034
9853,2020/06/11,15:46,716.99,827.63,268.26355,25.78,11.731,-0.239,18.05,3.2,78.02,824.748,0.0,0.0,0.2058,7,125.64,1.261
9854,2020/10/26,23:56,-1.1646299999999998,0.6024010000000001,6.1739,-7.696000000000001,-9.253,-13.053,62.0,1.2,320.6,818.623,7.366,0.0,0.0,0,74.68,9.02
9855,2020/10/21,02:49,-1.40713,-0.093816,67.59425999999999,4.832,1.972,-1.228,64.0,1.7,275.6,814.313,0.0,0.0,0.0,0,133.51,-0.032
9856,2020/03/04,05:11,-1.03341,-0.202765,84.8913,3.81,-2.275,-14.075,22.37,5.7,280.2,816.268,0.0,0.0,0.0,8,32.8,0.5579999999999999
9857,2020/12/19,06:18,-1.27253,0.162944,111.31574,0.968,-3.478,-11.778,33.77,3.45,275.6,814.998,0.0,0.0,0.0,0,120.9,0.8809999999999999
9858,2020/06/05,23:02,-1.44335,-0.009875,345.23398,23.65,11.800999999999998,2.701,25.39,1.2,185.7,814.868,0.0,0.0,0.0,2,43.89,0.762
9859,2020/09/27,09:44,268.841,1.7331299999999998,137.18644,8.02,4.369,0.469,58.83,1.95,28.38,822.05,0.0,0.0,0.1938,0,88.54,-0.144
9860,2020/10/30,07:31,161.27100000000002,742.515,118.21326,10.44,2.903,-6.897,26.95,2.45,252.9,821.582,0.0,0.0,0.2942,0,58.62,-0.149
9861,2020/05/17,12:44,711.362,589.065,209.92577000000003,19.38,12.255999999999998,7.456,45.94,3.95,40.11,817.0239999999999,0.0,0.0,0.1467,3,143.09,1.475
9862,2020/06/19,14:51,65.4065,0.330825,258.18347,16.17,11.703,8.722999999999999,61.3,3.45,18.21,818.3989999999999,0.508,0.0,0.1848,1,38.94,1.082
9863,2020/01/10,02:44,-0.753641,0.247275,73.52954,-2.508,-4.545,-8.145,61.65,2.95,297.9,810.4830000000001,0.0,0.0,0.0,0,112.77,0.27
9864,2020/08/16,17:45,111.251,182.579,277.26664,29.56,13.720999999999998,1.721,16.72,2.7,12.38,822.7869999999999,0.0,0.0,0.2294,0,94.95,-0.214
9865,2020/07/31,03:47,-1.13244,-0.311073,52.95776,14.88,11.447,9.147,68.52,1.95,291.4,823.424,0.0,0.0,0.0,0,153.45,-0.129
9866,2020/11/01,07:00,62.96,502.61300000000006,113.38341,5.803999999999999,-0.5670000000000001,-11.067,25.57,1.2,284.7,826.3789999999999,0.0,0.0,0.4786,1,147.81,0.1639999999999999
9867,2020/04/28,03:49,-0.946489,-0.296738,57.50014,12.02,6.496,1.296,47.77,2.2,303.3,816.168,0.0,0.0,0.0,0,45.73,1.109
9868,2020/02/20,05:43,-0.626854,0.0,93.57779,-13.82,-14.683,-17.683,69.79,2.2,286.2,828.177,0.0,0.0,0.0,0,27.04,12.36
9869,2020/10/07,06:21,25.8358,159.2,99.68268,15.28,4.65,-9.64,15.43,1.95,293.5,821.2769999999999,0.0,0.0,0.4446,0,91.36,-0.317
9870,2020/10/04,07:36,272.585,762.015,111.39627,16.72,6.142,-5.957999999999999,19.42,1.45,303.9,821.966,0.0,0.0,0.2594,3,68.06,-0.405
9871,2020/07/05,02:21,-1.16193,-0.202443,33.19417,16.08,10.71,6.91,54.48,1.95,294.1,819.4960000000001,0.0,0.0,0.0,0,145.41,0.8859999999999999
9872,2020/03/14,19:29,-0.815742,0.004945,281.43463,0.31,-0.44,-1.34,87.5,3.45,21.97,820.508,0.254,0.0,0.0,7,86.41,0.8109999999999999
9873,2020/02/07,04:54,-0.7369060000000001,0.395638,89.43963000000001,-5.847,-6.151,-6.551,94.1,1.2,190.1,808.84,0.0,1.0,0.0,8,51.44,14.25
9874,2020/07/20,15:38,658.048,860.8760000000001,262.77254,31.67,15.196,4.1160000000000005,17.57,3.2,112.2,816.043,0.0,0.0,0.2037,6,81.68,1.361
9875,2020/04/25,09:24,345.69300000000004,269.697,116.75565,11.36,4.307,-3.693,33.37,5.45,263.1,821.2539999999999,0.0,0.0,0.2132,7,58.92,1.138
9876,2020/03/05,03:17,-0.5402859999999999,-0.909967,63.22294,-2.23,-3.264,-4.763999999999999,80.7,1.7,106.3,823.3989999999999,0.0,0.0,0.0,0,36.77,0.6459999999999999
9877,2020/06/03,12:51,1059.55,966.818,216.36344,28.85,13.745,2.745,18.74,2.2,110.0,817.7739999999999,0.0,0.0,0.1564,7,156.53,1.295
9878,2020/08/28,19:59,-1.25065,0.167882,296.68761,15.97,15.07,14.57,91.4,0.0,0.0,821.582,2.032,0.0,0.0,0,128.14,0.017
9879,2020/01/07,20:34,-0.922307,-0.603345,274.76623,6.568,-0.247,-11.447,23.44,1.7,262.1,818.1669999999999,0.0,0.0,0.0,0,106.51,0.193
9880,2020/05/29,08:30,689.6489999999999,914.871,96.24711,18.89,14.015999999999998,11.216,61.02,2.2,185.1,822.155,0.0,0.0,0.1793,2,49.3,1.099
9881,2020/11/30,14:39,301.11400000000003,908.678,220.78928,13.35,2.381,-17.019000000000002,8.91,2.45,129.0,815.818,0.0,0.0,0.3066,7,113.93,0.536
9882,2020/09/11,15:26,173.345,1.30848,246.96382000000003,16.93,8.27,0.27,32.29,4.95,283.7,817.54,0.0,0.0,0.1844,1,50.18,0.114
9883,2020/08/20,12:36,169.12599999999998,-0.088878,196.59457,28.06,15.026,6.926,26.28,0.45,42.24,817.013,0.0,0.0,0.1447,0,21.87,-0.085
9884,2020/09/10,11:08,214.09,1.00236,159.20111,6.416,4.154,1.854,72.56,1.7,124.1,824.831,0.508,0.0,0.1722,1,124.77,0.295
9885,2020/04/19,01:47,-0.755834,-0.0395649999999999,31.868140000000004,7.05,2.738,-2.162,50.77,5.95,276.8,811.195,0.0,0.0,0.0,3,49.67,1.047
9886,2020/08/21,09:05,555.827,432.605,112.69149,28.28,13.625,3.025,19.76,0.0,0.0,818.058,0.0,0.0,0.2118,0,105.5,-0.211
9887,2020/11/21,15:57,92.2706,459.095,236.9602,6.865,1.079,-6.621,35.17,1.2,20.17,821.39,0.0,0.0,0.295,8,58.93,0.165
9888,2020/03/10,20:10,-1.26519,-0.059345,287.29431,9.75,2.644,-6.356,29.58,9.2,286.6,818.188,0.0,0.0,0.0,0,75.19,0.718
9889,2020/10/24,23:00,-0.909932,-0.291321,337.13028,-1.466,-2.733,-4.533,77.22,3.2,21.52,815.5369999999999,0.508,0.0,0.0,0,62.05,0.011
9890,2020/09/17,20:46,-1.54725,-0.390076,301.93978,19.8,10.087,1.887,30.31,2.95,26.68,824.538,0.0,0.0,0.0,1,27.66,-0.138
9891,2020/02/25,23:51,-0.73143,0.059347,349.14496,-10.71,-11.692,-14.592,70.28,1.7,256.6,826.3439999999999,0.0,0.0,0.0,0,51.66,4.38
9892,2020/04/21,17:10,40.3901,0.390711,271.82408,14.52,6.907,-0.593,35.18,0.7,38.35,813.125,0.0,0.0,0.1552,0,60.49,1.084
9893,2020/09/22,06:21,62.0921,211.87,94.44885,19.09,8.798,-0.802,25.87,3.95,278.4,821.053,0.0,0.0,0.3418,1,159.61,-0.168
9894,2020/09/18,21:21,-1.53257,0.0,309.90717,20.12,10.366,2.366,30.75,1.95,306.9,820.24,0.0,0.0,0.0,0,136.04,-0.086
9895,2020/01/25,16:45,31.8188,135.684,241.52788,8.94,1.289,-10.011,22.67,0.95,165.9,814.7710000000001,0.0,0.0,0.147,0,15.53,0.345
9896,2020/10/12,12:51,717.962,1006.01,200.95889,21.95,7.756,-9.144,10.62,6.95,280.3,816.1510000000001,0.0,0.0,0.2203,0,123.33,0.122
9897,2020/08/08,15:16,466.853,216.21400000000003,253.73913,31.53,12.4,-5.3,8.45,4.2,119.0,818.193,0.0,0.0,0.2055,4,153.92,0.301
9898,2020/01/03,18:03,-0.933269,-0.0939639999999999,251.77475,4.81,-0.628,-8.828,33.44,6.95,284.3,817.211,0.0,0.0,0.0,0,115.43,0.3429999999999999
9899,2020/05/06,10:05,906.867,932.759,125.19577,13.93,6.506,-1.084,35.09,2.45,33.75,822.637,0.0,0.0,0.179,7,100.21,0.988
9900,2020/01/06,04:27,-0.86836,0.049455,93.18088,-0.8,-4.974,-14.074000000000002,31.4,1.7,261.5,819.822,0.0,0.0,0.0,4,79.06,0.262
9901,2020/12/27,15:59,65.8675,132.833,232.54451,4.367,-1.798,-13.198,23.31,6.45,279.0,813.943,0.0,0.0,0.2385,0,79.73,0.449
9902,2020/07/24,13:46,425.686,21.6416,233.70409,27.1,16.52,10.82,36.17,4.2,310.7,817.5210000000001,0.0,0.0,0.1904,0,67.57,1.027
9903,2020/01/31,13:30,488.619,386.0580000000001,201.04494,9.73,0.8270000000000001,-14.873,13.83,6.2,289.4,817.525,0.254,0.0,0.216,7,17.54,0.629
9904,2020/01/28,11:25,573.4209999999999,996.921,166.51601000000002,4.364,-1.325,-10.725,29.15,4.45,116.8,817.248,0.0,0.0,0.2207,0,114.97,0.66
9905,2020/07/26,19:52,-1.42786,-0.538208,301.44719,19.34,15.3,13.2,67.61,0.0,0.0,823.7,2.286,0.0,0.0,0,92.59,1.086
9906,2020/11/30,21:22,-1.4221700000000002,0.197507,288.61709,7.981,-0.318,-16.317999999999998,13.61,4.45,288.0,814.05,0.0,0.0,0.0,1,93.47,0.3779999999999999
9907,2020/01/27,09:02,67.2501,0.544009,132.78136999999998,1.87,-1.064,-4.964,57.59,1.45,24.16,813.1030000000001,0.0,0.55,0.1888,0,9.0,0.485
9908,2020/04/29,09:34,834.198,1008.81,118.16965,14.31,6.143,-2.457,30.53,4.2,132.5,825.02,0.0,0.0,0.1832,0,86.29,1.234
9909,2020/07/09,18:47,47.5962,113.931,293.46065,27.93,17.615,12.435,38.34,2.2,145.8,816.8839999999999,0.0,0.0,0.1725,7,14.57,0.857
9910,2020/12/23,19:28,-1.08287,0.197508,264.20408,-5.287999999999999,-8.759,-20.059,26.1,3.45,276.3,818.7669999999999,0.0,0.0,0.0,4,139.65,0.178
9911,2020/01/28,04:56,-1.0513,0.1829859999999999,92.51947,0.488,-4.137,-13.537,29.8,2.95,280.0,817.535,0.0,0.0,0.0,1,167.39,0.3229999999999999
9912,2020/07/28,12:23,438.021,6.9177,190.34527,25.59,17.625999999999998,13.755999999999998,47.96,0.0,0.0,818.331,0.0,0.0,0.1753,7,121.14,0.158
9913,2020/03/27,16:07,133.727,1.08306,252.39972000000003,2.449,1.054,-0.446,80.8,1.95,270.5,805.263,0.0,0.0,0.1721,7,116.08,0.86
9914,2020/02/28,22:01,-0.915684,-0.365965,308.29809,5.857,-0.619,-11.219,25.13,3.95,283.0,820.454,0.0,0.0,0.0,0,42.06,0.5670000000000001
9915,2020/07/08,20:56,-1.68943,-0.217256,315.39349,26.84,11.377,-2.4130000000000003,14.15,1.7,17.7,815.1469999999999,0.0,0.0,0.0,7,155.4,0.544
